      1200    948.12     -3.84     -5.70     86.86     -1.30      0.00      1.07      1.13    302.00      1.66    335.00      0.57     -0.91         0         0         2       128
      1210    948.05     -3.80     -5.61     87.22     -1.30      0.00      0.82      0.87      5.00      1.43     12.00      0.81      0.08         0         0         2       128
      1220    948.09     -4.07     -5.92     86.95     -1.32      0.00      0.88      0.98    306.00      1.99    342.00      0.52     -0.71         0         0         2       128
      1230    948.09     -3.68     -5.74     85.52     -1.28      0.00      0.77      0.80      9.00      1.70      3.00      0.76      0.12         0         0         2       128
      1240    948.02     -3.79     -5.59     87.27     -1.13      0.00      0.30      0.36    292.00      0.92    283.00      0.11     -0.28         0         0         2       128
      1250    948.08     -4.28     -6.10     87.11     -1.32      0.00      1.13      1.15    294.00      1.80    289.00      0.47     -1.03         0         0         2       128
      1260    948.14     -4.58     -6.58     85.91     -1.29      0.00      1.51      1.54    321.00      2.94    342.00      1.17     -0.96         0         0         2       128
      1270    948.14     -4.65     -6.60     86.18     -1.28      0.00      2.94      2.98    358.00      4.70      1.00      2.94     -0.11         0         0         2       128
      1280    948.01     -4.32     -6.12     87.24     -1.33      0.00      0.32      0.57     28.00      1.60      4.00      0.28      0.15         0         0         2       128
      1290    948.00     -4.55     -6.52     86.09     -1.34      0.00      0.60      0.75    244.00      1.51    262.00     -0.27     -0.54         0         0         2       128
      1300    948.19     -4.89     -6.77     86.65     -1.33      0.00      1.35      1.37    289.00      2.28    285.00      0.43     -1.28         0         0         2       128
      1310    948.26     -5.00     -6.91     86.41     -1.23      0.00      1.57      1.61    328.00      2.40    343.00      1.33     -0.83         0         0         2       128
      1320    948.31     -5.30     -6.94     88.25     -0.98      0.00      1.37      1.43    312.00      2.18    286.00      0.92     -1.01         0         0         2       128
      1330    948.37     -5.38     -6.96     88.62     -0.82      0.00      1.44      1.52    315.00      2.28    285.00      1.01     -1.02         0         0         2       128
      1340    948.34     -4.88     -6.55     88.06     -0.56      0.00      0.97      0.98    345.00      1.58    342.00      0.93     -0.26         0         0         2       128
      1350    948.31     -4.60     -6.40     87.17     -0.36      0.00      0.63      0.69    325.00      1.22    305.00      0.51     -0.36         0         0         2       128
      1360    948.28     -4.66     -6.44     87.29     -0.34      0.00      1.04      1.09    299.00      1.64    308.00      0.50     -0.92         0         0         2       128
      1370    948.30     -4.55     -6.46     86.45     -0.39      0.00      1.04      1.06    323.00      1.53    328.00      0.83     -0.62         0         0         2       128
      1380    948.32     -4.55     -6.27     87.75     -0.42      0.00      1.39      1.42    314.00      2.02    303.00      0.96     -1.00         0         0         2       128
      1390    948.25     -4.32     -6.19     86.76     -0.75      0.00      1.16      1.24    334.00      1.90    342.00      1.04     -0.51         0         0         2       128
      1400    948.28     -4.24     -6.12     86.72     -0.66      0.00      0.97      1.09    339.00      1.84     22.00      0.91     -0.34         0         0         2       128
      1410    948.16     -3.59     -5.89     84.06     -0.64      0.00      0.47      0.69     24.00      1.52     23.00      0.43      0.19         0         0         2       128
      1420    948.17     -3.61     -5.46     86.96     -0.68      0.00      0.50      0.59    233.00      1.22    189.00     -0.30     -0.40         0         0         2       128
      1430    948.18     -3.50     -5.45     86.27     -0.96      0.00      0.44      0.64    168.00      1.50    184.00     -0.43      0.09         0         0         2       128
